UserID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category
7783,,Female,USA,55.3,18-09-2021,Electronics
7784,23,Male,USA,259.42,23-08-2022,Books
7785,62,Female,Canada,284.07,26-07-2020,Beauty
7786,50,Other,USA,481.61,02-12-2021,
7787,40,Male,Australia,,27-12-2021,Beauty
7788,40,Male,Germany,461.74,18-12-2021,Beauty
7789,43,,,242.38,29-11-2023,Beauty
7790,30,Male,Canada,109.01,29-06-2020,Beauty
7791,24,Other,USA,334.45,,Home & Kitchen
7792,32,Male,Australia,260.94,27-09-2022,Books
7793,61,Other,UK,117.24,25-03-2023,Books
7794,44,Female,Canada,315.28,11-11-2023,Beauty
7795,43,Female,Germany,239.26,30-01-2023,Clothing
7796,50,Female,UK,346.06,25-04-2020,Books
7797,32,Male,Germany,346.09,15-04-2021,Beauty
7798,53,Other,UK,239.04,04-01-2020,Books
7799,62,Other,France,198.44,,Clothing
7800,44,Female,Germany,36.31,22-07-2020,Home & Kitchen
7801,22,Female,UK,249.45,,Sports
7802,19,Female,,125.34,02-11-2023,Clothing
7803,50,Other,Canada,31.36,27-07-2021,Books
7804,33,Female,Germany,168.54,05-08-2021,Electronics
7805,40,Male,Australia,48.3,26-08-2021,
7806,55,Female,Germany,291.97,18-11-2021,Electronics
7807,33,Female,UK,254.32,15-11-2023,Clothing
7808,31,Other,Germany,,21-07-2021,Sports
7809,46,Male,France,137.48,01-08-2021,Sports
7810,,Other,USA,,27-06-2022,Electronics
7811,52,Male,Canada,,,Home & Kitchen
7812,32,Male,Australia,496.51,03-03-2020,Electronics
7813,20,Female,UK,452.56,06-07-2021,Electronics
7814,40,Female,Germany,,12-01-2022,Beauty
7815,,Other,Germany,340.58,23-06-2020,Clothing
7816,51,Other,Germany,268.3,15-07-2022,Books
7817,50,Other,Canada,220.23,31-08-2021,
7818,58,Male,Australia,303.14,25-11-2022,Beauty
7819,58,Other,USA,196.32,03-11-2022,Beauty
7820,40,Male,France,,,Electronics
7821,24,Male,Australia,,16-07-2022,Clothing
7822,20,Male,,436.63,29-06-2020,Beauty
7823,49,,Australia,147.57,06-12-2023,Home & Kitchen
7824,,Male,UK,354.91,01-05-2023,Sports
7825,35,Female,USA,219.84,,Sports
7826,60,Male,USA,154.53,27-04-2022,Clothing
7827,24,Male,Canada,312.45,02-09-2020,Home & Kitchen
7828,58,Female,Australia,470.01,16-07-2022,Books
7829,18,Female,Germany,179.09,11-02-2021,Clothing
7830,31,Female,USA,380.94,14-01-2020,Beauty
7831,69,Other,Australia,160.78,25-12-2023,Beauty
7832,49,Other,Germany,402.91,19-03-2020,Books
7833,,Male,Canada,381.19,01-01-2020,Electronics
7834,56,Male,Australia,383.99,14-09-2022,Books
7835,27,Male,Australia,498.87,25-02-2022,Clothing
7836,24,Male,UK,74.56,05-04-2022,Home & Kitchen
7837,43,Female,Australia,197.48,08-10-2021,Books
7838,,Other,UK,317.25,10-04-2021,Electronics
7839,47,Female,Germany,297.29,09-05-2021,Home & Kitchen
7840,,Other,Germany,391.41,12-02-2023,Sports
7841,38,Female,USA,28.22,29-07-2021,Sports
7842,34,Male,Canada,354,21-07-2023,Home & Kitchen
7843,50,Other,,,08-12-2021,
7844,27,Male,USA,35.25,22-08-2023,Beauty
7845,68,Other,France,271.65,,
7846,64,Other,USA,126.27,25-08-2021,Books
7847,59,Male,Germany,401.81,22-02-2022,Books
7848,68,Male,France,29.56,,
7849,29,Male,USA,77.35,25-01-2021,Home & Kitchen
7850,33,,Australia,56.7,18-01-2022,Books
7851,58,Other,Canada,37.28,28-08-2023,Sports
7852,49,,,302.04,14-01-2020,Home & Kitchen
7853,32,Other,Australia,434.93,08-04-2023,
7854,44,Male,France,257.93,,Books
7855,45,Other,Canada,109.24,12-02-2020,Electronics
7856,34,Other,USA,175.18,04-04-2022,Beauty
7857,63,Male,Australia,183.38,23-12-2020,Beauty
7858,67,Male,Germany,228.56,,Clothing
7859,19,,Germany,,03-01-2023,Electronics
7860,53,Female,Canada,337.22,,Beauty
7861,67,Male,Germany,173.26,19-05-2021,Electronics
7862,,Female,UK,333.17,14-04-2022,Books
7863,30,Female,Canada,275.65,,Home & Kitchen
7864,32,Female,Canada,29.01,20-03-2020,Sports
7865,42,Female,Germany,460.24,08-05-2021,Home & Kitchen
7866,40,Male,Canada,93.09,06-07-2023,Books
7867,39,Other,USA,228.51,,Books
7868,43,Other,France,474.06,13-09-2023,Sports
7869,50,Male,Australia,127.43,17-09-2021,Electronics
7870,28,Male,France,,27-04-2022,Electronics
7871,27,Female,Australia,247.57,20-04-2020,Home & Kitchen
7872,42,Female,Germany,115.85,24-06-2021,Clothing
7873,54,Male,UK,293.1,22-02-2022,Books
7874,65,Other,UK,409.47,03-09-2020,Sports
7875,60,Female,Germany,258.05,,Home & Kitchen
7876,55,Male,Germany,324.29,29-08-2021,Sports
7877,58,Male,Canada,334.75,15-01-2022,Electronics
7878,62,Male,UK,411.16,31-08-2023,Beauty
7879,41,Female,France,,19-11-2023,Electronics
7880,57,,,488.21,13-11-2022,Home & Kitchen
7881,63,Other,France,230.82,21-04-2022,Clothing
7882,50,,Australia,29.88,24-11-2021,Electronics
7883,,Female,France,200.04,28-08-2020,Sports
7884,,Other,UK,420.74,26-11-2021,Books
7885,,Other,Australia,70.87,,Books
7886,19,,France,369.29,,Clothing
7887,49,Male,Canada,270.15,18-12-2020,Home & Kitchen
7888,41,,Canada,,05-10-2023,Clothing
7889,,Male,UK,366.94,03-04-2020,Sports
7890,21,Female,Canada,331.96,12-09-2023,Clothing
7891,34,Other,Germany,444,22-02-2020,Books
7892,34,Male,Australia,454.57,04-01-2021,Beauty
7893,67,Other,UK,195.53,22-01-2023,Electronics
7894,65,Male,Australia,464.28,01-09-2021,Electronics
7895,,Male,France,32.08,21-09-2021,Beauty
7896,57,Female,Germany,382.47,06-08-2023,Home & Kitchen
7897,28,Male,UK,,23-12-2020,Sports
7898,38,Male,France,246.26,01-03-2020,Home & Kitchen
7899,38,Male,France,418.7,29-06-2023,Beauty
7900,35,Female,France,320.33,,Clothing
7901,46,Male,France,231.46,14-02-2022,Clothing
7902,41,Male,France,86.15,19-07-2021,Clothing
7903,27,Male,UK,469.94,19-04-2023,Sports
7904,62,Other,Canada,169.58,17-03-2023,Electronics
7905,34,Female,France,55.07,05-12-2022,
7906,35,Other,Germany,,15-02-2023,Books
7907,59,,UK,206.11,21-01-2023,Books
7908,65,Female,USA,297.3,21-05-2023,Clothing
7909,37,Other,Canada,120.6,02-06-2020,Clothing
7910,54,Female,Germany,192.47,23-04-2021,Clothing
7911,62,Female,France,486.39,,
7912,35,Other,UK,,04-10-2020,Books
7913,34,Male,UK,432.87,,
7914,,Female,France,390.66,16-03-2021,Electronics
7915,31,Other,Germany,82.5,07-09-2021,Home & Kitchen
7916,66,Female,UK,236.13,23-03-2023,Electronics
7917,46,Other,Australia,365.31,,Sports
7918,48,Male,Canada,134.57,,Electronics
7919,21,Female,Germany,,31-05-2022,Sports
7920,35,Male,France,211.96,14-03-2022,Books
7921,,Male,,,25-11-2023,Electronics
7922,64,Other,Australia,37.22,09-11-2020,Clothing
7923,60,Female,,163.7,16-08-2021,Clothing
7924,61,Female,USA,459.06,23-01-2020,Sports
7925,26,Female,France,128.9,09-10-2021,Books
7926,30,Female,Canada,,22-08-2023,Sports
7927,32,Female,France,246.5,24-11-2023,Home & Kitchen
7928,44,Other,USA,431.75,23-08-2021,Home & Kitchen
7929,32,Female,France,328.51,07-10-2023,Home & Kitchen
7930,45,Male,France,83.42,30-05-2022,Clothing
7931,54,Male,Canada,,31-05-2022,
7932,36,Female,USA,280.96,,Home & Kitchen
7933,43,Other,France,28,05-04-2020,Electronics
7934,69,Other,Australia,199.8,27-12-2023,Home & Kitchen
7935,43,Female,France,202.51,15-10-2023,Clothing
7936,42,,,102.18,21-02-2022,Electronics
7937,43,Female,France,154,08-12-2022,Books
7938,43,Female,Canada,168.32,29-05-2023,Sports
7939,63,Female,UK,10.82,05-01-2022,Sports
7940,45,Other,Australia,403.92,26-10-2022,Beauty
7941,66,Other,Australia,478.94,14-12-2022,Electronics
7942,35,,Australia,148.19,30-04-2022,Beauty
7943,49,Male,USA,60.43,23-04-2022,Electronics
7944,20,Female,Australia,477.01,04-11-2022,Beauty
7945,19,Male,Germany,371.57,06-06-2021,Sports
7946,50,Female,,446.12,07-11-2023,Sports
7947,59,Male,USA,183.63,05-04-2023,Electronics
7948,36,Female,,244.61,31-10-2023,Sports
7949,34,Other,Germany,465.47,02-01-2023,Beauty
7950,61,Female,USA,232.48,29-03-2022,Books
7951,50,Other,Canada,337.69,23-04-2023,Home & Kitchen
7952,29,Other,UK,353.88,28-03-2020,Beauty
7953,66,Male,Canada,,21-12-2020,Home & Kitchen
7954,,Male,,487.71,24-12-2022,Books
7955,60,Other,UK,170.78,20-07-2023,Home & Kitchen
7956,66,Female,Australia,127.49,09-07-2020,Home & Kitchen
7957,43,Female,France,43.46,15-10-2021,Home & Kitchen
7958,52,Male,Canada,,27-11-2022,Clothing
7959,25,Female,Australia,,29-10-2023,Beauty
7960,69,Female,UK,29.56,26-10-2021,Beauty
7961,53,Female,Canada,433.31,14-01-2021,Books
7962,24,Other,,257.41,06-02-2020,Beauty
7963,63,Other,UK,419.97,08-01-2022,Sports
7964,,,USA,279.47,09-08-2022,
7965,53,Male,USA,160.3,29-06-2023,Books
7966,33,,Australia,69.24,04-03-2023,Books
7967,41,Male,USA,221.39,11-01-2020,Beauty
7968,18,Other,Germany,18.14,,Clothing
7969,66,Female,Canada,303.22,29-11-2020,Clothing
7970,42,Female,Canada,216.69,22-02-2021,Home & Kitchen
7971,,Male,UK,75.05,25-08-2020,Clothing
7972,,Male,Germany,267.47,30-05-2022,Sports
7973,33,Female,Canada,,14-12-2023,Sports
7974,25,Female,UK,,03-11-2020,
7975,,Male,France,266.04,03-08-2021,Clothing
7976,56,Other,Canada,69.13,,Home & Kitchen
7977,45,Male,Australia,406.3,18-03-2023,Electronics
7978,,Female,Canada,349.42,16-08-2021,Clothing
7979,33,Other,France,477.22,27-03-2021,Clothing
7980,,Other,France,269.93,05-06-2021,Clothing
7981,,Other,Canada,181.77,29-07-2022,Clothing
7982,24,Other,France,481.61,15-03-2021,Sports
7983,58,Female,UK,271.53,,Beauty
7984,31,Other,Canada,12.87,04-06-2022,Home & Kitchen
7985,60,Male,Canada,239.47,,Sports
7986,43,Male,USA,6.18,04-01-2021,Home & Kitchen
7987,43,Male,,370.17,19-03-2022,Electronics
7988,31,Female,Canada,285.14,12-06-2022,Clothing
7989,24,Other,USA,59.35,10-06-2023,Books
7990,50,Male,France,407.44,21-10-2021,Sports
7991,43,Male,Australia,270.54,03-05-2020,Beauty
7992,62,Male,Australia,61.46,05-12-2023,Books
7993,37,Other,France,,04-09-2020,Electronics
7994,20,Male,UK,411.94,,Books
7995,69,Other,USA,,26-01-2023,Electronics
7996,21,,Canada,411.44,17-08-2022,
7997,43,Other,USA,39.4,03-02-2023,Electronics
7998,28,Female,France,125.71,31-05-2022,Sports
7999,19,,France,383.47,08-11-2021,Beauty
8000,31,Other,UK,322.64,10-02-2023,Sports
8001,61,Other,Australia,,23-07-2021,Books
8002,47,Female,Australia,468.33,,Home & Kitchen
8003,66,Female,France,,31-05-2022,Beauty
8004,29,Other,USA,425.64,13-04-2021,Home & Kitchen
8005,43,Female,Australia,349.39,31-12-2020,Home & Kitchen
8006,61,Male,Canada,64.95,27-01-2022,Clothing
8007,50,Other,Canada,279.78,17-02-2022,Books
8008,30,Other,USA,465.3,14-07-2022,
8009,31,Female,UK,311.35,04-12-2020,Home & Kitchen
8010,41,Male,Canada,266.76,14-04-2023,Books
8011,51,Female,USA,186.33,12-08-2023,Clothing
8012,61,Male,USA,395.45,03-04-2020,Books
8013,43,Male,France,456.96,20-12-2020,Electronics
8014,,Other,Australia,377.89,27-12-2022,Home & Kitchen
8015,45,Male,France,364,28-05-2020,Electronics
8016,65,Other,,100.28,05-01-2020,Clothing
8017,53,,UK,417.82,02-09-2020,Electronics
8018,57,Other,UK,25.14,31-01-2022,Beauty
8019,19,Male,UK,379.89,13-09-2022,Clothing
8020,,Female,USA,109.38,08-10-2021,Electronics
8021,26,Male,USA,,11-06-2022,Clothing
8022,40,Female,France,349.14,19-03-2021,Books
8023,32,Male,Canada,380.74,22-04-2023,Books
8024,30,Male,Australia,444.6,13-10-2020,Books
8025,40,Other,Australia,144.88,30-07-2020,Beauty
8026,34,Male,UK,116.04,16-10-2022,Beauty
8027,65,,Australia,498.14,26-11-2021,Books
8028,19,Male,Germany,107.74,,Electronics
8029,37,Female,UK,334.41,28-04-2022,Beauty
8030,37,Other,Australia,476.61,30-11-2020,Sports
8031,63,Other,,,05-06-2022,Clothing
8032,20,Male,,224.42,20-06-2020,Clothing
8033,29,Male,,320.6,24-05-2022,Sports
8034,57,Female,France,266.9,02-06-2021,Clothing
8035,19,Male,France,176.59,23-08-2023,Clothing
8036,53,Other,France,76.49,01-06-2020,Books
8037,31,Other,,402.68,01-05-2021,Clothing
8038,33,Female,Germany,49.77,14-02-2021,Clothing
8039,36,Female,Australia,306.77,15-12-2023,Home & Kitchen
8040,51,Other,UK,299.21,06-11-2020,Clothing
8041,61,Female,Australia,170.74,01-05-2021,Sports
8042,63,Male,Australia,72.03,,Clothing
8043,23,Male,,400.82,21-07-2021,
8044,,Female,USA,233.65,01-04-2020,Beauty
8045,53,Other,France,364.01,30-10-2021,Clothing
8046,39,Female,Canada,,07-05-2021,Sports
8047,35,Other,UK,41.88,31-12-2022,Clothing
8048,29,Female,UK,92.04,,Beauty
8049,69,Female,France,61.35,15-02-2020,Clothing
8050,47,Female,UK,,15-03-2022,Home & Kitchen
8051,68,Male,France,344.81,28-01-2022,Beauty
8052,57,Male,UK,28.26,19-09-2023,Home & Kitchen
8053,24,Other,Australia,23.74,05-01-2022,Clothing
8054,49,Female,USA,20.67,09-09-2022,Home & Kitchen
8055,65,Male,UK,350.34,,Electronics
8056,36,Female,UK,270.39,23-05-2023,Beauty
8057,23,Other,Canada,188.27,17-03-2020,Electronics
8058,37,Male,USA,339.43,08-06-2023,
8059,44,Other,Australia,279.03,19-02-2020,Books
8060,60,Male,USA,8.63,22-10-2021,Beauty
8061,54,Female,USA,420.08,16-04-2020,Books
8062,65,Other,UK,178.34,26-12-2023,Electronics
8063,24,,Germany,,28-11-2021,Beauty
8064,22,Male,UK,392.23,12-05-2021,Books
8065,28,Female,France,97.61,27-10-2022,Clothing
8066,32,Other,Canada,9.99,04-04-2022,Clothing
8067,20,Other,,454.87,18-10-2020,Books
8068,22,Other,France,255.21,,Electronics
8069,40,,Australia,178.02,27-09-2023,Sports
8070,54,Male,France,410.43,27-07-2023,Beauty
8071,26,Male,Germany,18.02,19-06-2021,Clothing
8072,32,Other,,105.13,07-11-2020,Beauty
8073,20,Male,UK,81.87,05-05-2021,Home & Kitchen
8074,46,Other,USA,,17-03-2020,Sports
8075,23,Female,Canada,159.48,03-05-2020,Home & Kitchen
8076,34,Female,USA,387.59,23-08-2022,Clothing
8077,43,Female,France,25.53,10-10-2020,Books
8078,,Other,France,,,Home & Kitchen
8079,25,Male,UK,162.52,26-04-2021,Beauty
8080,38,Female,UK,97.53,01-06-2023,Electronics
8081,28,Other,UK,409.3,06-01-2023,Home & Kitchen
8082,55,Other,Australia,,30-08-2021,Electronics
8083,25,Female,Canada,,10-07-2021,
8084,59,Female,Australia,,09-03-2020,Sports
8085,41,Female,Australia,396.85,27-01-2023,Books
8086,52,Male,Australia,147.01,08-03-2020,Electronics
8087,31,Male,USA,348.24,18-03-2020,Beauty
8088,31,Other,Germany,381.43,15-03-2023,Books
8089,27,,USA,62.97,15-03-2020,Home & Kitchen
8090,29,Female,UK,151.47,28-05-2021,Books
8091,55,,Canada,363.1,20-09-2022,Beauty
8092,61,Female,Australia,119.93,15-01-2023,Home & Kitchen
8093,63,Other,USA,424.85,07-12-2022,Sports
8094,51,Female,France,,04-02-2022,
8095,58,Male,,204.15,01-12-2022,Beauty
8096,27,Other,USA,54.37,13-05-2020,Sports
8097,34,Other,France,78.1,06-04-2022,Home & Kitchen
8098,,Female,USA,,15-08-2021,Electronics
8099,20,Other,USA,,08-11-2022,
8100,48,Female,Australia,100.55,22-11-2021,Home & Kitchen
8101,68,Female,USA,207.43,08-04-2022,
8102,18,Male,UK,193.08,17-02-2023,Clothing
8103,29,Other,France,103.35,20-09-2023,Clothing
8104,56,Female,Canada,44.82,14-06-2021,Sports
8105,21,Female,Germany,,10-03-2020,Home & Kitchen
8106,59,Female,Australia,,09-03-2021,Home & Kitchen
8107,30,Other,,257.5,27-04-2023,
8108,51,Other,UK,,27-11-2023,Clothing
8109,59,Other,France,,11-11-2023,Beauty
8110,38,,Canada,107.62,12-05-2020,Electronics
8111,39,Other,Australia,143.75,30-05-2023,Home & Kitchen
8112,21,Female,France,11.44,07-03-2020,Books
8113,35,Other,,,17-03-2022,Electronics
8114,22,Other,Australia,225.46,18-08-2020,Sports
8115,36,Female,UK,243.42,29-10-2021,Beauty
8116,,Other,Australia,83.14,,Books
8117,29,Female,Germany,436.99,06-02-2023,Electronics
8118,34,Other,Canada,347.85,23-12-2023,Home & Kitchen
8119,27,Other,Germany,218.52,29-03-2022,Books
8120,51,Other,USA,,06-09-2021,Clothing
8121,,Other,UK,453.2,09-01-2023,Electronics
8122,25,Male,Germany,29.49,23-06-2021,Home & Kitchen
8123,68,Female,UK,64.07,28-10-2022,Books
8124,28,Male,Australia,18.68,19-04-2021,Beauty
8125,29,Other,UK,292.96,10-09-2020,Electronics
8126,26,Other,USA,112.88,07-05-2021,Sports
8127,19,Female,UK,423.24,26-10-2021,Sports
8128,,Female,Australia,235.63,24-07-2021,Clothing
8129,28,Female,Australia,419.67,13-05-2023,Books
8130,53,Female,Germany,280.02,12-03-2022,
8131,27,Other,Canada,399.1,05-04-2023,Clothing
8132,38,Female,France,189.07,12-09-2023,Books
8133,37,,Germany,472.97,02-06-2022,
8134,65,Female,,335.24,02-06-2023,Sports
8135,25,Female,France,299.77,05-03-2021,Clothing
8136,,Male,UK,179.42,16-03-2022,Home & Kitchen
8137,46,Male,Germany,,18-04-2020,Clothing
8138,59,Male,France,172.18,11-12-2023,Sports
8139,,Male,Germany,418.75,28-10-2023,Clothing
8140,31,Female,UK,205.13,25-01-2022,Sports
8141,65,Male,Australia,384.76,04-10-2020,Home & Kitchen
8142,67,Other,Germany,,05-12-2023,
8143,38,Female,,235.48,29-04-2023,Beauty
8144,39,Other,France,265.44,28-10-2021,Books
8145,38,Female,France,168.52,10-11-2022,Electronics
8146,61,Female,France,32.07,06-08-2022,Home & Kitchen
8147,67,Other,Germany,327.98,06-09-2020,Electronics
8148,47,Male,UK,64.22,12-07-2021,Home & Kitchen
8149,56,Male,Germany,180.26,30-10-2023,Home & Kitchen
8150,37,Other,Germany,178,10-10-2020,
8151,41,Male,Australia,79.75,,Beauty
8152,40,Female,France,335.02,11-11-2021,Home & Kitchen
8153,24,Female,UK,91.43,,Sports
8154,26,,Canada,,03-06-2021,
8155,18,Male,UK,128.39,10-01-2022,Sports
8156,43,Male,Germany,,14-01-2022,Sports
8157,55,Other,USA,175.15,20-03-2021,Beauty
8158,55,Female,UK,80.61,20-02-2021,Books
8159,61,Other,France,,14-06-2021,Beauty
8160,39,Male,USA,44.76,06-04-2021,
8161,61,Other,Canada,,11-03-2023,Books
8162,27,Male,Canada,173.26,14-03-2022,
8163,23,Female,USA,172.44,,Books
8164,34,Female,Canada,332.03,25-04-2020,Sports
8165,68,Male,USA,385.67,04-02-2023,Home & Kitchen
8166,67,Male,Germany,181.22,16-04-2023,Sports
8167,55,Male,USA,134.7,,Electronics
8168,41,Female,Germany,249.7,24-10-2020,Beauty
8169,68,Male,France,394.92,30-03-2023,Beauty
8170,,Female,France,324.06,20-02-2022,Home & Kitchen
8171,25,Other,Canada,23.81,11-09-2022,Clothing
8172,38,Female,Australia,242.57,15-02-2021,Beauty
8173,23,Other,Australia,495.53,17-09-2021,Sports
8174,38,Female,USA,179.8,,Sports
8175,56,Female,Germany,223.15,22-01-2023,Books
8176,,Male,France,147.27,26-06-2021,Home & Kitchen
8177,50,Female,France,251.36,31-05-2020,Beauty
8178,35,Male,,84.66,24-01-2022,Beauty
8179,45,Male,Canada,127.27,11-10-2023,Beauty
8180,69,Male,France,,17-04-2022,Beauty
8181,,Female,Australia,73.45,19-06-2021,
8182,29,Male,UK,463.44,05-08-2020,Electronics
8183,65,Other,Canada,157.44,09-10-2023,Home & Kitchen
8184,59,Other,USA,,25-11-2023,Home & Kitchen
8185,44,,UK,164.31,,Books
8186,27,Male,Canada,,24-02-2021,Sports
8187,63,Other,Canada,452.38,22-08-2023,
8188,69,Female,,38.95,27-06-2023,
8189,59,Female,UK,428.89,04-03-2021,Clothing
8190,49,Female,UK,281,23-07-2023,
8191,59,Female,Australia,,,
8192,43,Female,UK,32.66,10-11-2020,Beauty
8193,42,Male,France,381.89,30-03-2020,Books
8194,28,Male,Australia,68.25,19-11-2023,Sports
8195,40,Male,France,482.59,14-03-2021,
8196,51,Male,Australia,400.65,28-06-2023,Clothing
8197,69,Female,USA,248.97,13-06-2023,Beauty
8198,57,Female,Australia,462.46,05-01-2023,
8199,,Other,USA,88.69,23-07-2021,Beauty
8200,46,Other,Australia,495.87,09-04-2020,Sports
8201,48,Male,USA,359.83,09-06-2022,Beauty
8202,24,Female,France,53.7,22-03-2022,Beauty
8203,57,Other,Australia,270.61,24-09-2022,Clothing
8204,50,Other,Germany,356.88,22-11-2023,Electronics
8205,38,Other,,,01-09-2020,Electronics
8206,19,Other,,214.85,,Clothing
8207,35,Male,Canada,127.83,21-02-2020,Clothing
8208,,Female,France,122.92,10-06-2020,
8209,50,,Germany,463.84,29-04-2023,Books
8210,54,Other,Canada,121.2,01-05-2020,Home & Kitchen
8211,51,,Canada,481.39,05-12-2023,Home & Kitchen
8212,37,Female,France,,10-10-2022,Home & Kitchen
8213,52,Female,Australia,195.22,20-10-2020,Beauty
8214,68,Male,UK,,02-09-2020,Books
8215,67,Female,Germany,452.06,22-04-2023,Clothing
8216,35,Male,,56.65,11-12-2020,Home & Kitchen
8217,63,Male,France,181.88,06-04-2023,Books
8218,41,Other,UK,422.05,29-11-2023,Books
8219,,,France,396.99,10-12-2023,
8220,47,Other,France,421.54,23-08-2021,Electronics
8221,61,Male,Canada,,23-08-2021,Books
8222,27,Male,Australia,455.98,05-02-2020,Sports
8223,40,,France,386.4,05-11-2022,
8224,69,Female,Australia,293.3,24-07-2020,Electronics
8225,66,Other,UK,282.97,04-11-2021,Electronics
8226,28,Female,Canada,,,Beauty
8227,19,Male,UK,362.67,12-12-2021,Sports
8228,43,Other,UK,117.2,13-09-2022,Home & Kitchen
8229,53,Other,Canada,415.21,26-02-2021,Books
8230,50,Other,,279.13,17-08-2022,Clothing
8231,64,Male,UK,,23-07-2020,Beauty
8232,30,Female,USA,,05-06-2020,Clothing
8233,57,Other,Australia,363.12,09-12-2023,Sports
8234,42,Male,France,276.03,10-04-2022,Electronics
8235,21,,Canada,466.24,25-10-2020,Home & Kitchen
8236,59,Female,Canada,136.67,19-01-2020,Books
8237,36,Other,Australia,,17-05-2020,Books
8238,35,Male,USA,274.21,30-11-2021,Books
8239,54,Female,USA,,12-02-2020,
8240,47,Male,USA,159.3,30-10-2020,Home & Kitchen
8241,36,Female,USA,493.34,22-10-2020,Sports
8242,40,Other,Germany,39.51,06-08-2023,Clothing
8243,33,Other,Canada,286.91,21-10-2023,Electronics
8244,18,Female,UK,133.81,16-09-2021,Home & Kitchen
8245,29,Male,Canada,5.95,03-01-2021,Beauty
8246,41,Female,Canada,493.99,,Electronics
8247,51,Male,Canada,243.4,22-07-2023,Books
8248,25,Female,,429.31,,Beauty
8249,35,Other,USA,420.83,10-01-2021,Clothing
8250,65,Male,Germany,407.08,16-01-2023,Home & Kitchen
8251,22,Other,Australia,232.21,21-08-2022,Beauty
8252,43,Male,Canada,,03-08-2020,Clothing
8253,47,Female,,186.8,14-10-2023,Home & Kitchen
8254,,Other,Australia,207.15,01-05-2022,Books
8255,36,Other,,131.57,31-07-2023,Home & Kitchen
8256,46,Male,USA,226.8,04-02-2023,Books
8257,20,Male,Canada,493.32,27-04-2021,Clothing
8258,43,Male,USA,,13-11-2022,Clothing
8259,,Other,Australia,416.39,09-06-2023,Beauty
8260,29,Female,UK,135.35,03-12-2022,Clothing
8261,19,Male,USA,478.18,20-01-2021,Books
8262,28,Female,USA,11.52,07-07-2022,Electronics
8263,61,Male,Germany,,25-04-2021,Electronics
8264,45,Female,,449.51,18-03-2020,Home & Kitchen
8265,,Male,,38.34,13-11-2020,Clothing
8266,30,Female,France,304.4,22-05-2020,Beauty
8267,,Other,France,393.7,30-05-2021,Electronics
8268,39,Male,France,204.88,20-05-2023,Sports
8269,,Male,Canada,50.47,20-11-2020,Clothing
8270,19,Other,France,415.55,30-05-2023,Beauty
8271,54,Male,Canada,235.92,30-04-2021,Sports
8272,24,Male,Australia,135.31,05-02-2023,Beauty
8273,43,Other,Australia,40.07,01-05-2021,Electronics
8274,43,Other,USA,321.89,04-01-2021,Books
8275,41,Female,France,25.94,21-09-2021,Sports
8276,,Other,Germany,,30-06-2022,Beauty
8277,33,Other,Australia,386.52,27-01-2021,Sports
8278,,,,164.86,28-04-2020,Clothing
8279,57,Other,UK,,19-12-2020,Home & Kitchen
8280,26,Male,Australia,336.26,04-02-2022,Books
8281,49,,USA,479.77,14-08-2022,Clothing
8282,32,Other,UK,262.47,29-08-2023,Beauty
8283,54,Female,UK,498.36,23-12-2022,Clothing
8284,30,Other,USA,165.93,14-09-2020,Electronics
8285,22,Other,USA,265.61,26-10-2022,Home & Kitchen
8286,28,Male,USA,62.23,02-09-2023,Beauty
8287,27,,Germany,280.44,12-12-2023,Home & Kitchen
8288,69,Female,USA,270.48,17-01-2020,Books
8289,30,Other,USA,425.16,08-10-2020,Books
8290,58,Male,USA,498.29,28-11-2023,Home & Kitchen
8291,63,Other,Australia,493.16,06-07-2021,Sports
8292,67,Female,France,121.97,17-03-2021,Beauty
8293,32,Male,Australia,172.53,31-12-2020,Sports
8294,59,Male,France,140.96,10-10-2023,Clothing
8295,24,Female,Germany,103.84,20-12-2020,Beauty
8296,57,Other,Germany,79.32,26-08-2023,Home & Kitchen
8297,45,Male,UK,,07-12-2023,Clothing
8298,49,Male,Australia,436.89,26-03-2022,
8299,52,Female,France,,24-09-2022,Books
8300,32,,Germany,436.97,19-08-2020,Beauty
8301,65,Female,Germany,479.95,18-01-2023,Home & Kitchen
8302,53,Other,Australia,194.66,19-03-2023,Electronics
8303,38,Other,UK,418.66,23-01-2021,Clothing
8304,23,Other,USA,30.91,24-08-2023,Beauty
8305,18,Female,Canada,243.13,,Home & Kitchen
8306,,Male,UK,187.31,08-01-2021,Electronics
8307,28,,Canada,106.4,10-07-2020,Clothing
8308,61,Female,UK,222,06-11-2023,Sports
8309,43,Other,UK,224.63,30-12-2023,
8310,54,,USA,,14-05-2020,Books
8311,40,Male,Germany,435.11,,Beauty
8312,46,Female,France,,29-05-2023,Clothing
8313,38,Male,UK,318.53,09-08-2020,Clothing
8314,65,Female,USA,59.54,04-07-2021,Beauty
8315,62,Female,Canada,289.75,09-07-2021,Beauty
8316,,Female,Australia,140.85,29-08-2023,Home & Kitchen
8317,66,Female,,150.91,19-03-2022,Home & Kitchen
8318,44,Male,Germany,51.91,11-08-2023,Sports
8319,,Male,Australia,319.75,05-06-2020,Books
8320,,Male,UK,293.99,03-01-2020,Books
8321,30,Male,,114.03,19-07-2020,Sports
8322,40,,UK,135.2,13-11-2023,Electronics
8323,33,Female,Australia,387.64,08-09-2023,
